index,input,group,url,title,old_model_match,old_authority,page_role_screen,current_title_url_relation,current_title_url_reason,current_operator_seed,current_seed_scope,archived_page_inspection,archived_response_body,review_screen,historical_manual_verdict
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/jp/Motherboards-Components/Graphics-Cards/ProArt/PROART-RTX5080-O16G,PROART-RTX5080-O16G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/jp/Motherboards-Components/Power-Supply-Units/PRIME/AP-750G,AP-750G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/jp/Motherboards-Components/Power-Supply-Units/PRIME/AP-850G,AP-850G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/jp/Motherboards-Components/Power-Supply-Units/TUF-Gaming/TUF-GAMING-1000G,TUF-GAMING-1000G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/jp/Motherboards-Components/Power-Supply-Units/TUF-Gaming/TUF-GAMING-750G,TUF-GAMING-750G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/jp/Motherboards-Components/Power-Supply-Units/TUF-Gaming/TUF-GAMING-850G,TUF-GAMING-850G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Graphics-Cards/PRIME/PRIME-RTX5070TI-O16G,PRIME-RTX5070TI-O16G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Graphics-Cards/TUF-Gaming/TUF-RTX5060TI-O16G-GAMING,TUF-RTX5060TI-O16G-GAMING 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Graphics-Cards/TUF-Gaming/TUF-RTX5070-O12G-GAMING,TUF-RTX5070-O12G-GAMING 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Graphics-Cards/TUF-Gaming/TUF-RTX5070TI-O16G-GAMING,TUF-RTX5070TI-O16G-GAMING 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Graphics-Cards/TUF-Gaming/TUF-RTX5070TI-O16G-WHITE-GAMING,TUF-RTX5070TI-O16G-WHITE-GAMING 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Graphics-Cards/TUF-Gaming/TUF-RTX5080-O16G-GAMING,TUF-RTX5080-O16G-GAMING 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Power-Supply-Units/PRIME/AP-850G,AP-850G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/Motherboards-Components/Power-Supply-Units/TUF-Gaming/TUF-GAMING-850G,TUF-GAMING-850G 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4070-o12g-gaming,ASUS TUF Gaming GeForce RTX ™ 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx4070s-o12g-gaming,TUF Gaming GeForce RTX ™ 4070 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060-o8g-gaming,ASUS TUF Gaming GeForce RTX™ 5060 8GB GDDR7 OC Edition 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5060ti-o16g-gaming,ASUS TUF Gaming GeForce RTX™ 5060 Ti 16GB GDDR7 OC Edition 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5080-16g-gaming,ASUS TUF Gaming GeForce RTX™ 5080 16GB GDDR7 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5090-32g-gaming,ASUS TUF Gaming GeForce RTX™ 5090 32GB GDDR7 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5090-o32g-gaming,ASUS TUF Gaming GeForce RTX™ 5090 32GB GDDR7 OC Edition 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://rog.asus.com/graphics-cards/graphics-cards/rog-strix/rog-strix-rtx4070ti-o12g-gaming-model,ROG rog.asus.com › rog-strix › rog-strix-rtx4070ti-o12g-gaming-model 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://rog.asus.com/kr/graphics-cards/graphics-cards/rog-strix/rog-strix-rtx3080-12g-gaming-model,ROG Strix GeForce RTX™ 3080 12 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://rog.asus.com/kr/graphics-cards/graphics-cards/rog-strix/rog-strix-rtx3080-o12g-gaming-model,ROG Strix GeForce RTX™ 3080 OC 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://rog.asus.com/kr/graphics-cards/graphics-cards/rog-strix/rog-strix-rtx3080ti-o12g-gaming-model,ROG-STRIX-RTX3080TI-O12G-GAMIN 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://rog.asus.com/kr/graphics-cards/graphics-cards/rog-strix/rog-strix-rtx4070s-o12g-gaming,ROG Strix GeForce RTX™ 4070 SU 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://rog.asus.com/kr/graphics-cards/graphics-cards/rog-strix/rog-strix-rtx4070ti-12g-gaming-model,ROG Strix GeForce RTX 4070Ti 1 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,official_pages,https://rog.asus.com/kr/graphics-cards/graphics-cards/rog-strix/rog-strix-rtx4070ti-o12g-gaming-model,ROG Strix GeForce RTX 4070Ti 1 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,support_pages,https://www.asus.com/kr/motherboards-components/graphics-cards/tuf-gaming/tuf-rtx5070ti-o16g-white-gaming/helpdesk_service?model2Name=TUF-RTX5070TI-O16G-WHITE-GAMING,ASUS TUF Gaming GeForce RTX ™ 5070 Ti 16GB White OC Edition 새 창 열림,weak,official support,support,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://dscloud.co.kr/product/asus-tuf-gaming-%EC%A7%80%ED%8F%AC%EC%8A%A4-rtx-5070-ti-btf-white-oc-d7-16gb-%EC%9D%B8%ED%85%8D%EC%95%A4%EC%BB%B4%ED%8D%BC%EB%8B%88/168/category/100/display/1,ASUS TUF Gaming GeForce RTX 5070 Ti BTF White OC 16GB 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://dscloud.co.kr/product/asus-tuf-gaming-%EC%A7%80%ED%8F%AC%EC%8A%A4-rtx-5070-ti-btf-white-oc-d7-16gb-%EC%9D%B8%ED%85%8D%EC%95%A4%EC%BB%B4%ED%8D%BC%EB%8B%88/168/category/60/display/1,ASUS TUF Gaming GeForce RTX 5070 Ti BTF White OC 16GB 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://dscloud.co.kr/product/asus-tuf-gaming-%EC%A7%80%ED%8F%AC%EC%8A%A4-rtx-5070-ti-btf-white-oc-d7-16gb-%EC%9D%B8%ED%85%8D%EC%95%A4%EC%BB%B4%ED%8D%BC%EB%8B%88/168/category/91/display/1,ASUS TUF Gaming GeForce RTX 5070 Ti BTF White OC 16GB 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://allegro.cz/produkt/graficka-karta-asus-tuf-gaming-geforce-rtx-5070-ti-oc-edition-16gb-gddr7-911a1d66-c845-4bf3-bab6-6f17989d60a2,GrafickÃ¡ karta ASUS TUF Gaming GeForce RTX 5070 Ti OC Edition…,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://coolenjoy.net/bbs/event_list.php?bo_table=review&wr_id=1293472,"2025.02.20. ASUS TUF Gaming GeForce RTX 5070 Ti 16GB GDDR7 OC EditionASUS의 TUF 시리즈는 특유의 단단한 질감과 강인한 인상을 강조하는 디자인 요소로, 독보적인 감성을 지닌 제품군입니다. 특히, TUF 시리즈 그래픽카드는 건메탈 질… 새 창 열림",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/8b280000e9de18c2dbfee98bcb6dd6b7a71a4382,ASUS TUF GAMING GeForce RTX 5070 Ti 16GB,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://datart.cz/graficka-karta-asus-geforce-rtx-5070-ti-tuf-gaming-16gb-oc-90yv0md0-m0na00/1.html,GrafickÃ¡ karta Asus GeForce RTX 5070 Ti TUF Gaming 16GB OC (90…,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://marketplace.nvidia.com/ko-kr/consumer/graphics-cards/asus-tuf-gaming-rtx-5070-ti-oc-d7-16gb,Buy ASUS TUF Gaming 지포스 RTX 5070 Ti OC D7 16GB from NVIDIA Geforce Store. Checkout description and buying options for ASUS TUF Gaming 지포스 RTX 5070 Ti OC D7 16GB 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://pc-builds.com/ko/parts/graphic-card/Rdrpph/asus-tuf-gaming-oc-16gb-geforce-rtx-5070-ti,PC Builds pc-builds.com › graphic-card › asus-tuf-gaming-oc-16gb-geforce-rtx-5070-ti 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://smarty.cz/ASUS-TUF-Gaming-NVIDIA-GeForce-RTX-5070-Ti-16GB-GDDR7-White-OC-4p242522,ASUS TUF Gaming Nvidia GeForce RTX 5070 Ti 16GB GDDR7 White OC…,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/5d400200c0d669c4e515089a73baf237d9cbf6b8,"ASUS VGA NVIDIA GeForce RTX 5070 Ti TUF GAMING 16GB OC WHITE, 16GB GDDR7, 3xDP, 2xHDMI",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/727f0000da4411efb392e3743b0999848843eaa2,"ASUS VGA NVIDIA GeForce RTX 5070 Ti TUF GAMING 16GB OC WHITE, 16GB GDDR7, 3xDP, 2xHDMI",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/bd0700004e9a0879053fdf275e44aad7a7746b98,Asus GeForce RTX 5070 Ti TUF Gaming 16GB OC White (90YV0MD3-M0NA00) bÃ­lÃ¡,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/bd070000ebb6228afd1009419f90c298131ebcf2,Asus GeForce RTX 5070 Ti TUF GAMING 16GB OC (90YV0MD0-M0NA00),weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/ca010000611ad6b29f7515fe75382602321623f8,ASUS TUF GeForce RTX 5070 Ti 16G OC GAMING WHITE,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/ca0100006284bd1635ecf603c4781f78fce53f42,ASUS TUF GeForce RTX 5070 Ti O16G GAMING,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://datart.cz/graficka-karta-asus-geforce-rtx-5070-ti-prime-16gb-oc-90yv0mf0-m0na00.html,GrafickÃ¡ karta Asus - Na DATART.cz za 32 990 KÄ,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://oversystem.co.kr/stuff/stuff_view/0/14484,[ 그래픽카드 ] ASUS TUF Gaming 지포스 RTX 5070 Ti OC D7 16GB 인텍앤컴퍼니 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://oversystem.co.kr/stuff/stuff_view/14463,ASUS TUF Gaming 지포스 RTX 5070 Ti D7 16GB 대원씨티에스 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://oversystem.co.kr/stuff/stuff_view/14491,ASUS TUF Gaming 지포스 RTX 5070 Ti D7 16GB 인텍앤컴퍼니 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://oversystem.co.kr/stuff/stuff_view/14696,ASUS TUF Gaming 지포스 RTX 5070 OC D7 12GB 인텍앤컴퍼니 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://tilnote.io/pages/6a3b1528478fbed2738c1b69,RTX 5070 Ti 5080 비교 추천 쿠팡 그래픽카드 가이드 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/04080000cae1a120efe6a5ab1d48ae3ca0722bd1,ASUS TUF RTX 5070 TI/Gaming/OC/16GB/GDDR7,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/2b080100cda837c8f62d62a6df71e4edf1113e04,ASUS TUF RTX 5070 TI/Gaming/OC/16GB/GDDR7,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/684e0000a79cd837c4410b5e8d9c348234dd9d01,ASUS TUF RTX 5070 TI/Gaming/OC/16GB/GDDR7,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/727f0000af20e97e6052d9950f97b97360ae1042,ASUS TUF RTX 5070 TI/Gaming/OC/16GB/GDDR7,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/9957000086637411133a9bf2f756d708b02bfda4,ASUS TUF GeForce RTX 5070 Ti 16GB GDDR7 OC Edition,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/cd4002009c7014eb8965a1181587c789590b3b47,ASUS TUF RTX 5070 TI/Gaming/OC/16GB/GDDR7,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://zbozi.cz/nabidka/ea0f0100c2140af9a3c43b1175b2592e28261075,ASUS TUF RTX 5070 TI/Gaming/OC/16GB/GDDR7,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,secondary,https://heureka.cz/?h%5Bfraze%5D=rtx+5070+ti&f=99,rtx 5070 ti - Heureka.cz,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://kaufland.cz/product/534991305,"ASUS TUF Gaming TUF- RTX 5070 TI -O16G-White-Gaming, GeForce",rejected,secondary,product,reject,"Product URL identifies another item, not the requested model.",unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://asus.com/kr/product-compare?ProductID=30928%2C25112&LevelId=Motherboards-Components-Graphics-Cards,ASUS Global www.asus.com › Compare 새 창 열림,rejected,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://alza.cz/graficke-karty-nvidia-geforce-rtx-pro-hrani/asus/18866950-v1284.htm,GrafickÃ© karty Nvidie GeForce - Alza dny jsou tu,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://datart.cz/instalace-za-polovinu,Instalace za polovinu,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://datart.cz/napoveda/chytrart,CHYTRART,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://datart.cz/napoveda/dopravart,DOPRAVART,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://datart.cz/napoveda/nabidka-na-miru,CenovÃ¡ nabÃ­dka na mÃ­ru,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://datart.cz/napoveda/nakup-na-splatky,NÃ¡kup na splÃ¡tky,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://datart.cz/napoveda/rychlart,DoruÄenÃ­ domÅ¯ do 60 minut,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://namu.wiki/w/GeForce%20RTX%2030,나무위키 namu.wiki › GeForce RTX 30 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://o-seznam.cz/napoveda/prohlizece,NajÃ­t jinÃ½ prohlÃ­Å¾eÄ,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://o-seznam.cz/napoveda/vyhledavani,NÃ¡povÄda,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/nabidka/288f02006ea7a2ca7b21193f9d4a368c1914395b,ASUS GeForce TUF RTX5070 Ti O16G GAMING 16GB GDDR7 PCI-E 3xDP 2x HDMI,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/nabidka/74150000eb6a1a7c838c9c01bb98d94179ef5fa5,ASUS GeForce TUF-RTX5070TI-O16G WHITE-GAMING 90YV0MD3-M0NA00 BONUS!,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/nabidka/99570000199ba4dfea43927d71a68d89dedc130b,ASUS GeForce TUF-RTX5070TI-O16G WHITE-GAMING,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/nabidka/ca98010057c95bf9185bd141f99c1b6242f3b02a,ASUS TUF-RTX5070TI-O16G-GAMING,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/nabidka/ca9801005856cc7f44b26ae164f19abf70cb40f4,ASUS TUF-RTX5070TI-O16G WHITE-GAMING,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/obchod/16577,88% spokojenÃ½ch zÃ¡kaznÃ­kÅ¯ s e-shopem â ZboÅ¾Ã­.cz,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
